state,puma12,puma22,stab,PUMA12name,PUMA22name,pop20,afact,AFACT2
State code,PUMA (2012),PUMA (2022),State abbr.,PUMA12 name,PUMA22 name,Total population (2020 Census),puma12-to-puma22 allocation factor,puma22-to-puma12 allocation factor
40,1005,21403,OK,Oklahoma County (Southeast)--Oklahoma City (East Central),"Oklahoma County (East)--Midwest City, Del City, East Oklahoma City & Choctaw Cities",152,0.0013,0.0013
40,1005,21404,OK,Oklahoma County (Southeast)--Oklahoma City (East Central),"Oklahoma County (Central)--Oklahoma City, The Village & Nichols Hills Cities",1288,0.0106,0.0115
40,1005,21406,OK,Oklahoma County (Southeast)--Oklahoma City (East Central),Oklahoma County (Southeast)--East Central Oklahoma City,120095,0.9882,0.9997
40,1006,21402,OK,Oklahoma County (Central)--Oklahoma City (Central),Oklahoma County (Northeast)--Edmond & North Oklahoma City,334,0.003,0.0021
40,1006,21404,OK,Oklahoma County (Central)--Oklahoma City (Central),"Oklahoma County (Central)--Oklahoma City, The Village & Nichols Hills Cities",109615,0.997,0.9828
40,1101,21200,OK,"Grady, McClain & Pottawatomie (South) Counties","East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities",18186,0.1588,0.1717
40,1101,21600,OK,"Grady, McClain & Pottawatomie (South) Counties","Southwest Oklahoma Counties--Altus, Weatherford, Elk City, Clinton & Anadarko Cities PUM",3,0,0
40,1101,21800,OK,"Grady, McClain & Pottawatomie (South) Counties","South Central Oklahoma Counties--Chickasha, Newcastle, Blanchard & Purcell Cities",96357,0.8412,0.7891
40,1102,21000,OK,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City","East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities",27,0.0002,0.0002
40,1102,21100,OK,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City","North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities",49564,0.3611,0.3778
40,1102,21200,OK,"Pottawatomie (North), Logan & Lincoln Counties--Shawnee City","East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities",87671,0.6387,0.8278
40,1201,20801,OK,Tulsa County (Central)--Tulsa City (Central),"Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities",80,0.0004,0.0006
40,1201,20802,OK,Tulsa County (Central)--Tulsa City (Central),Tulsa County (West)--Tulsa & Sand Springs Cities,59430,0.2948,0.5242
40,1201,20803,OK,Tulsa County (Central)--Tulsa City (Central),Tulsa County (East)--Northeast Tulsa City,74826,0.3712,0.5059
40,1201,20804,OK,Tulsa County (Central)--Tulsa City (Central),"Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities",67248,0.3336,0.4211
40,1202,20803,OK,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,Tulsa County (East)--Northeast Tulsa City,73050,0.3249,0.4939
40,1202,20804,OK,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,"Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities",41318,0.1838,0.2587
40,1202,20805,OK,Tulsa County (Southeast)--Tulsa (Southeast) & Broken Arrow (West) Cities,"Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities",110459,0.4913,0.9149
40,1203,20300,OK,Tulsa County (North)--Tulsa (North) & Owasso Cities,"Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities",20,0.0002,0.0002
40,1203,20400,OK,Tulsa County (North)--Tulsa (North) & Owasso Cities,"Northeast Oklahoma Counties--Claremore, Nowata & Catoosa Cities",148,0.0012,0.0014
40,1203,20801,OK,Tulsa County (North)--Tulsa (North) & Owasso Cities,"Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities",127369,0.9984,0.9984
40,1203,20803,OK,Tulsa County (North)--Tulsa (North) & Owasso Cities,Tulsa County (East)--Northeast Tulsa City,34,0.0003,0.0002
40,1204,20300,OK,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)","Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities",25354,0.1387,0.2227
40,1204,20801,OK,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)","Tulsa County (North)--North Tulsa, Owasso & Collinsville Cities",127,0.0007,0.001
40,1204,20802,OK,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)",Tulsa County (West)--Tulsa & Sand Springs Cities,53942,0.295,0.4758
40,1204,20804,OK,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)","Tulsa County (Southwest)--South Tulsa, Jenks & Glenpool Cities",51117,0.2796,0.3201
40,1204,20805,OK,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)","Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities",10177,0.0557,0.0843
40,1204,20900,OK,"Tulsa (West), Creek (Northeast) & Osage (Southeast) Counties--Tulsa City (West)","Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities",42115,0.2303,0.3883
40,1301,20400,OK,Rogers (Central) & Wagoner (West) Counties--Claremore City,"Northeast Oklahoma Counties--Claremore, Nowata & Catoosa Cities",67516,0.5196,0.646
40,1301,20500,OK,Rogers (Central) & Wagoner (West) Counties--Claremore City,"Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities",145,0.0011,0.0012
40,1301,20700,OK,Rogers (Central) & Wagoner (West) Counties--Claremore City,"East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities",62164,0.4785,0.4218
40,1301,20805,OK,Rogers (Central) & Wagoner (West) Counties--Claremore City,"Tulsa County (Southeast)--SE Tulsa, Broken Arrow & Bixby Cities",102,0.0008,0.0008
40,1302,20500,OK,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties","Northeast Oklahoma Counties--Miami, Pryor Creek, Grove & Vinita Cities",65,0.0005,0.0005
40,1302,20700,OK,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties","East Oklahoma Counties--Muskogee, Wagoner & Coweta Cities",84893,0.6042,0.5761
40,1302,20900,OK,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties","Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities",36564,0.2602,0.3371
40,1302,21000,OK,"Muskogee, Okmulgee, Wagoner (East) & McIntosh Counties","East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities",18975,0.1351,0.171
40,1400,20200,OK,"Garfield, Kay & Noble Counties--Enid City","North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities",117420,0.9998,0.9653
40,1400,20300,OK,"Garfield, Kay & Noble Counties--Enid City","Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities",2,0,0
40,1400,21100,OK,"Garfield, Kay & Noble Counties--Enid City","North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities",20,0.0002,0.0002
40,1501,20200,OK,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City","North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities",40,0.0003,0.0003
40,1501,20900,OK,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City","Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities",20016,0.1336,0.1845
40,1501,21000,OK,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City","East Central Oklahoma Counties--McAlester, Seminole, Holdenville & Eufaula Cities",48162,0.3214,0.4341
40,1501,21100,OK,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City","North Central Oklahoma Counties--Stillwater, Guthrie & Cushing Cities",81617,0.5446,0.6221
40,1501,21200,OK,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City","East Central Oklahoma Counties--Shawnee, Stroud, Chandler & Tecumseh Cities",26,0.0002,0.0002
40,1501,22000,OK,"Payne, Seminole, Creek (Southwest), Hughes & Okfuskee Counties--Stillwater City","Southeast Oklahoma Counties--Durant, Ada, Atoka & Tishomingo Cities",7,0,0.0001
40,1601,20200,OK,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties","North Central Oklahoma Counties--Enid, Ponca City, Blackwell & Perry Cities",10,0.0001,0.0001
40,1601,20300,OK,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties","Northeast Oklahoma Counties--Bartlesville, Skiatook, Pawhuska & Pawnee Cities",88450,0.9005,0.7771
40,1601,20900,OK,"Washington, Osage (North & West), Pawnee & Creek (Northwest) Counties","Northeast Oklahoma Counties--Sapulpa, Bristow & Okmulgee Cities",9765,0.0994,0.09
41,100,5901,OR,"Umatilla, Union, Baker & Wallowa Counties","Umatilla (East & South), Union, Baker & Wallowa Counties",102023,0.7827,1
41,100,6501,OR,"Umatilla, Union, Baker & Wallowa Counties","Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin",28319,0.2173,0.2731
41,200,503,OR,North Central Oregon--The Dalles City,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities",34,0.0003,0.0003
41,200,1702,OR,North Central Oregon--The Dalles City,Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities,49245,0.3951,0.363
41,200,4705,OR,North Central Oregon--The Dalles City,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,1,0,0
41,200,6501,OR,North Central Oregon--The Dalles City,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin",75358,0.6046,0.7268
41,300,1702,OR,"Klamath, Malheur, Lake & Harney Counties",Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities,92,0.0008,0.0007
41,300,9200,OR,"Klamath, Malheur, Lake & Harney Counties","Klamath, Malheur, Lake & Harney Counties",116620,0.9992,0.9998
41,400,1701,OR,Deschutes County,Deschutes County (Central)--Bend City,111822,0.5643,1
41,400,1702,OR,Deschutes County,Crook & Jefferson & Deschutes (Outside Bend) Counties--Redmond & Prineville Cities,86334,0.4357,0.6363
41,500,301,OR,"Columbia, Lincoln, Clatsop & Tillamook Counties",Benton County & Linn County (South)--Corvallis & Harrisburg Cities,21,0.0001,0.0002
41,500,5114,OR,"Columbia, Lincoln, Clatsop & Tillamook Counties",Multnomah County--Portland City (Northwest & Southwest),36,0.0002,0.0002
41,500,9000,OR,"Columbia, Lincoln, Clatsop & Tillamook Counties","Columbia, Clatsop & Tillamook Counties",121051,0.7058,1
41,500,9300,OR,"Columbia, Lincoln, Clatsop & Tillamook Counties",Polk & Lincoln Counties,50393,0.2938,0.3656
41,600,301,OR,Linn & Benton Counties,Benton County & Linn County (South)--Corvallis & Harrisburg Cities,106430,0.4764,0.9988
41,600,3905,OR,Linn & Benton Counties,Lane County (Outside Eugene & Springfield Cities),37,0.0002,0.0003
41,600,4301,OR,Linn & Benton Counties,Linn County (North & East)--Albany & Lebanon Cities,116784,0.5228,0.9962
41,600,4705,OR,Linn & Benton Counties,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,140,0.0006,0.0012
41,600,9300,OR,Linn & Benton Counties,Polk & Lincoln Counties,2,0,0
41,703,3903,OR,Lane County (West Central)--Eugene City (West & South),Lane County (West Central)--Eugene City (West & South),157875,0.9999,0.9987
41,703,3905,OR,Lane County (West Central)--Eugene City (West & South),Lane County (Outside Eugene & Springfield Cities),23,0.0001,0.0002
41,704,3904,OR,Lane County (East Central)--Eugene (Northeast) & Springfield Cities,Lane County (East Central)--Eugene (Northeast) & Springfield Cities,111865,1,0.9983
41,705,301,OR,Lane County (Outside Eugene & Springfield Cities),Benton County & Linn County (South)--Corvallis & Harrisburg Cities,108,0.001,0.001
41,705,1900,OR,Lane County (Outside Eugene & Springfield Cities),Douglas County,10,0.0001,0.0001
41,705,3903,OR,Lane County (Outside Eugene & Springfield Cities),Lane County (West Central)--Eugene City (West & South),209,0.0018,0.0013
41,705,3904,OR,Lane County (Outside Eugene & Springfield Cities),Lane County (East Central)--Eugene (Northeast) & Springfield Cities,185,0.0016,0.0017
41,705,3905,OR,Lane County (Outside Eugene & Springfield Cities),Lane County (Outside Eugene & Springfield Cities),112715,0.9954,0.9989
41,705,4301,OR,Lane County (Outside Eugene & Springfield Cities),Linn County (North & East)--Albany & Lebanon Cities,4,0,0
41,800,1900,OR,"Josephine, Coos & Curry Counties",Douglas County,16,0.0001,0.0001
41,800,9100,OR,"Josephine, Coos & Curry Counties","Josephine, Coos & Curry Counties",176401,0.9999,0.9996
41,901,2901,OR,Jackson County (Central)--Medford & Central Point Cities,Jackson County (Central)--Medford & Central Point Cities,114963,0.9982,0.9979
41,901,2902,OR,Jackson County (Central)--Medford & Central Point Cities,Jackson County (Outside Medford & Central Point Cities)--Ashland City,213,0.0018,0.002
41,902,2901,OR,Jackson County (Outside Medford & Central Point Cities)--Ashland City,Jackson County (Central)--Medford & Central Point Cities,247,0.0023,0.0021
41,902,2902,OR,Jackson County (Outside Medford & Central Point Cities)--Ashland City,Jackson County (Outside Medford & Central Point Cities)--Ashland City,107819,0.9977,0.9979
41,1000,1900,OR,Douglas County,Douglas County,111175,0.9985,0.9998
41,1000,2902,OR,Douglas County,Jackson County (Outside Medford & Central Point Cities)--Ashland City,17,0.0002,0.0002
41,1000,3905,OR,Douglas County,Lane County (Outside Eugene & Springfield Cities),62,0.0006,0.0005
41,1000,9100,OR,Douglas County,"Josephine, Coos & Curry Counties",64,0.0006,0.0004
41,1000,9200,OR,Douglas County,"Klamath, Malheur, Lake & Harney Counties",19,0.0002,0.0002
41,1103,4703,OR,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville","Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",109614,1,0.9943
41,1104,4704,OR,Marion County (West Central)--Salem City (South) & Four Corners,Marion County (West Central)--Salem City (South) & Four Corners,114938,1,0.9999
41,1105,503,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities",169,0.0014,0.0016
41,1105,504,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,"Clackamas County (Northwest)--Lake Oswego, West Linn & Wilsonville Cities",127,0.001,0.0012
41,1105,4301,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,Linn County (North & East)--Albany & Lebanon Cities,447,0.0037,0.0038
41,1105,4703,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,"Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",627,0.0052,0.0057
41,1105,4704,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,Marion County (West Central)--Salem City (South) & Four Corners,15,0.0001,0.0001
41,1105,4705,OR,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,120212,0.9886,0.9958
41,1200,6721,OR,Yamhill & Polk Counties,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",252,0.0013,0.002
41,1200,6722,OR,Yamhill & Polk Counties,Washington County (Central)--Hillsboro City,65,0.0003,0.0005
41,1200,7100,OR,Yamhill & Polk Counties,Yamhill County,107286,0.5501,0.996
41,1200,9300,OR,Yamhill & Polk Counties,Polk & Lincoln Counties,87433,0.4483,0.6344
41,1301,5101,OR,Portland City (North & Northeast),Multnomah County--Portland City (North & Northeast),123321,0.9991,0.9999
41,1301,5102,OR,Portland City (North & Northeast),Multnomah County--Portland City (East),115,0.0009,0.0009
41,1302,5101,OR,Portland City (East),Multnomah County--Portland City (North & Northeast),10,0.0001,0.0001
41,1302,5102,OR,Portland City (East),Multnomah County--Portland City (East),129544,0.9927,0.9991
41,1302,5103,OR,Portland City (East),Multnomah County--Portland City (Southeast),605,0.0046,0.0051
41,1302,5105,OR,Portland City (East),Multnomah County--Portland City (Central East),343,0.0026,0.0028
41,1303,5103,OR,Portland City (Southeast),Multnomah County--Portland City (Southeast),117686,0.9999,0.9949
41,1303,5105,OR,Portland City (Southeast),Multnomah County--Portland City (Central East),13,0.0001,0.0001
41,1305,5105,OR,Portland City (Central East),Multnomah County--Portland City (Central East),124041,1,0.9971
41,1314,5114,OR,Portland City (Northwest & Southwest),Multnomah County--Portland City (Northwest & Southwest),149779,0.9962,0.9991
41,1314,6721,OR,Portland City (Northwest & Southwest),"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",487,0.0032,0.0039
41,1314,6724,OR,Portland City (Northwest & Southwest),Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill,80,0.0005,0.0007
41,1316,5116,OR,Multnomah County (East)--Gresham & Troutdale Cities,Multnomah County (East)--Gresham & Troutdale Cities,169831,1,1
41,1317,501,OR,Clackamas County (South & East)--Damascus City,Clackamas County (Northwest)--Milwaukie & Happy Valley Cities,17903,0.157,0.172
41,1317,502,OR,Clackamas County (South & East)--Damascus City,"Clackamas County (Northwest)--Oregon City, Gladstone Cities & Oak Grove",3555,0.0312,0.0352
41,1317,503,OR,Clackamas County (South & East)--Damascus City,"Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities",92270,0.809,0.855
41,1317,4705,OR,Clackamas County (South & East)--Damascus City,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,318,0.0028,0.0026
41,1317,6501,OR,Clackamas County (South & East)--Damascus City,"Umatilla (Northwest) & Grant Counties, Columbia Gorge & Columbia Basin",12,0.0001,0.0001
41,1318,501,OR,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",Clackamas County (Northwest)--Milwaukie & Happy Valley Cities,86197,0.4697,0.828
41,1318,502,OR,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities","Clackamas County (Northwest)--Oregon City, Gladstone Cities & Oak Grove",97331,0.5303,0.9648
41,1318,5116,OR,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",Multnomah County (East)--Gresham & Troutdale Cities,6,0,0
41,1319,503,OR,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities","Clackamas County (South & East)--Canby, Sandy, Estacada & Molalla Cities",15450,0.1247,0.1432
41,1319,504,OR,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities","Clackamas County (Northwest)--Lake Oswego, West Linn & Wilsonville Cities",108377,0.8749,0.9988
41,1319,4705,OR,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities,43,0.0003,0.0004
